bundesland,stadt,bhnummer,station,betriebsstelle,kategorie,strasse,plz,port,traeger,abkuerzung,fern,nah,lon,lat
Sachsen,Chemnitz,6004,Steinpleis,DSPH,6,Bahnhofstr. 23,8412,Werdau,Zweckverband Verkehrsverbund Mittelsachsen,0,nein,ja,12.37117,50.72679
Sachsen,Chemnitz,6015,Stenn,DSTN,7,Bahnhofstr. 10,8115,Lichtentanne,Zweckverband Verkehrsverbund Mittelsachsen,0,nein,ja,12.41767,50.69798
Sachsen,Chemnitz,6130,Syrau,DSY,6,Fröbersgrüner Str. 20,8548,Syrau,Zweckverband ÖPNV Vogtland,0,nein,ja,12.09464,50.54995
Sachsen,Chemnitz,6253,Treuen,DTRE,7,Bahnhofstr. 47,8233,Treuen,Zweckverband ÖPNV Vogtland,0,nein,ja,12.30134,50.54748
Sachsen,Chemnitz,6442,Voigtsgrün,DVO,6,Bahnhofstr. 6,8144,Hirschfeld,Zweckverband Verkehrsverbund Mittelsachsen,0,nein,ja,12.42665,50.63403
Sachsen,Chemnitz,6624,Weischlitz,DWS,5,Bahnhofstr. 1,8538,Weischlitz,Zweckverband ÖPNV Vogtland,0,nein,ja,11.95933,50.46997
Sachsen,Chemnitz,6678,Werdau,DWR,4,Bahnhofstr. 1,8412,Werdau,Zweckverband Verkehrsverbund Mittelsachsen,0,nein,ja,12.37352,50.72765
Sachsen,Chemnitz,6679,Werdau Nord,DWND,7,Crimmitschauer Str. 27,8412,Werdau,Zweckverband Verkehrsverbund Mittelsachsen,0,nein,ja,12.37392,50.74308
Sachsen,Chemnitz,7068,Zwickau (Sachs) Hbf,DZW,3,Am Bahnhof 1,8056,Zwickau ,Zweckverband Verkehrsverbund Mittelsachsen,0,nein,ja,12.47647,50.71489
Sachsen,Chemnitz,7070,Zwickau-Pölbitz,DZWP,6,Jahn Str. 33,8058,Zwickau ,Zweckverband Verkehrsverbund Mittelsachsen,0,nein,ja,12.47941,50.73684
Sachsen,Chemnitz,7077,Zwota,DZWO,7,Am Bahnhof 27,8267,Zwota,Zweckverband ÖPNV Vogtland,0,nein,ja,12.36837,50.35694
Sachsen,Chemnitz,7078,Zwota-Zechenbach,DZWZ,7,Alter Weg 51,8267,Zwota,Zweckverband ÖPNV Vogtland,0,nein,ja,12.3999,50.35127
Sachsen,Chemnitz,7079,Zwotental,DZA,6,Bahnhofstr. 5,8267,Zwota,Zweckverband ÖPNV Vogtland,0,nein,ja,12.37482,50.35545
Baden-Württemberg,Freiburg,40,Albbruck,RAL,6,Bahnhofstr. 1,79774,Albbruck,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.13233,47.59232
Baden-Württemberg,Freiburg,247,Bad Bellingen,RBEL,6,Bahnhofstr. 20,79415,Bad Bellingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.55744,47.73076
Baden-Württemberg,Freiburg,327,Bad Säckingen,RSAE,5,Bahnhofsplatz 5,79713,Bad Säckingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,7.94866,47.55565
Baden-Württemberg,Freiburg,602,Beuggen,RBEU,6,Kastanienweg 1,79618,Rheinfelden (Baden),Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.81136,47.58296
Baden-Württemberg,Freiburg,1246,Dogern,RDRN,6,Bahnhofstr.3,79804,Dogern,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.16839,47.60917
Baden-Württemberg,Freiburg,1469,Efringen-Kirchen,REF,4,Bahnhofstr. 23,79588,Efringen-Kirchen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.56326,47.65576
Baden-Württemberg,Freiburg,1519,Eimeldingen,REI,6,Hauptstr.23,79591,Eimeldingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.59513,47.62942
Baden-Württemberg,Freiburg,1669,Erzingen (Baden),RERZ,4,Hauptstr. 78,79771,Klettgau,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.43071,47.6605
Baden-Württemberg,Freiburg,1749,Fahrnau,RFN,6,Eisenbahnstr.6,79650,Schopfheim,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.8393,47.66161
Baden-Württemberg,Freiburg,2257,Grenzach,RGRZ,5,Scheffelstr. 1,79639,Grenzach-Wyhlen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.65969,47.55105
Baden-Württemberg,Freiburg,2272,Grießen (Baden),RGSS,7,Industriestr. 8,79771,Klettgau-Grießen,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.39612,47.62817
Baden-Württemberg,Freiburg,2511,Haltingen,RHL,6,Burgunderstr.2,79576,Weil am Rhein,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.61211,47.61288
Baden-Württemberg,Freiburg,2606,Hausen-Raitbach,RHSN,6,Am Bahnhof 1,79650,Schopfheim,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.82375,47.64894
Baden-Württemberg,Freiburg,2735,Herten (Baden),RHRT,6,Bahnhofstr. 107,79618,Rheinfelden,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.73991,47.54973
Baden-Württemberg,Freiburg,3013,Istein,RIT,6,Am Kehrenweg 1,79588,Efringen-Kirchen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.53897,47.66092
Baden-Württemberg,Freiburg,3252,Kleinkems,RKES,6,Am Scherbenrain 1,79588,Efringen-Kirchen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.52404,47.68803
Baden-Württemberg,Freiburg,3575,Lauchringen,RLAU,6,Bahnhofstr. 12,79787,Lauchringen,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.3222,47.62896
Baden-Württemberg,Freiburg,8048,Lauchringen West,RLAC,6,Friedhofstr. 8,78787,Lauchringen,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.30567,47.63145
Baden-Württemberg,Freiburg,3589,Laufenburg (Baden),RLFG,6,Bahnhofstr. 9,79725,Laufenburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.05816,47.56352
Baden-Württemberg,Freiburg,3590,Laufenburg (Baden) Ost,RLBO,6,Waldshuterstr. 13,79725,Laufenburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.07343,47.56601
Baden-Württemberg,Freiburg,8043,Lörrach Dammstraße,RLRD,7,Dammstrasse 3,79540,Lörrach,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.65421,47.59785
Baden-Württemberg,Freiburg,3783,Lörrach Hbf,RLR,4,Bahnhofstr. 1,79539,Lörrach,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.66485,47.61376
Baden-Württemberg,Freiburg,8044,Lörrach Museum/Burghof,RLRS,5,Schillerstr.2,79539,Lörrach,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.66042,47.60648
Baden-Württemberg,Freiburg,8045,Lörrach Schwarzwaldstraße,RLRW,5,Schwarzwaldstr.52,79539,Lörrach Schwarzwaldstraße,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.67113,47.62354
Baden-Württemberg,Freiburg,896,Lörrach-Brombach/Hauingen,RBRM,6,Franz-Ehret-Str.9,79541,Lörrach,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.69409,47.63705
Baden-Württemberg,Freiburg,2441,Lörrach-Haagen/Messe,RHAG,6,Beim Haagensteg 15,79541,Lörrach,Nahverkehrsgesellschaft Baden-Württemberg mbH,0,nein,ja,7.68207,47.63306
Baden-Württemberg,Freiburg,3784,Lörrach-Stetten,RLST,6,Basler Str.26,79540,Lörrach,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.65907,47.60172
Baden-Württemberg,Freiburg,4004,Maulburg,RMLG,6,Bahnhofstr. 8,79689,Maulburg ,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.78243,47.64454
Baden-Württemberg,Freiburg,4282,Murg (Baden),RMRG,6,Hauptstr. 28,79730,Murg,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.0188,47.55367
Baden-Württemberg,Freiburg,5252,Rheinfelden (Baden),RRH,4,Bahnhofsplatz 4,79618,Rheinfelden           ,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.78433,47.55672
Baden-Württemberg,Freiburg,5257,Rheinweiler,RRW,6,Weingartenstr. 2,79415,Bad Bellingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.5314,47.70938
Baden-Württemberg,Freiburg,5594,Schliengen,RSG,6,Bahnhofstr. 1,79418,Schliengen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.56924,47.76159
Baden-Württemberg,Freiburg,5677,Schopfheim,RSCH,4,Bahnhofstr. 9,79650,Schopfheim,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.82246,47.64818
Baden-Württemberg,Freiburg,8046,Schopfheim West,RSCW,6,Hohe-Flum-Str. 22,79650,Schopfheim,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.80249,47.646
Baden-Württemberg,Freiburg,5770,Schwörstadt,RSST,6,Eisenbahnstr.1,79739,Schwörstadt,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.86816,47.59052
Baden-Württemberg,Freiburg,5993,Steinen,RSTN,5,Bahnhofstr. 3,79585,Steinen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.74159,47.64179
Baden-Württemberg,Freiburg,6216,Tiengen (Hochrhein),RTI,5,Bahnhofstr. 4,79761,Waldshut-Tiengen,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.27085,47.63498
Baden-Württemberg,Freiburg,6494,Waldshut,RWU,4,Eisenbahnstr. 6,79761,Waldshut-Tiengen,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,8.21958,47.6208
Baden-Württemberg,Freiburg,6588,Wehr-Brennet,RBN,6,Basler Str.1,79664,Wehr-Brennet,Nahverkehrsgesellschaft Baden-Württemberg mbH,WTV.,nein,ja,7.90805,47.58607
Baden-Württemberg,Freiburg,6606,Weil am Rhein,RW,4,Basler Str.,79576,Weil ,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.60882,47.59032
Baden-Württemberg,Freiburg,7988,Weil am Rhein Gartenstadt,RWGA,7,Hebelplatz 3,79576,Weil am Rhein,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.61664,47.58921
Baden-Württemberg,Freiburg,6607,Weil am Rhein Ost,RWEI,7,Eisenbahnstr.9,79576,Weil am Rhein,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.63486,47.59112
Baden-Württemberg,Freiburg,7987,Weil am Rhein Pfädlistraße,RWPF,7,Pfädlistr.44,79576,Weil am Rhein,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.62701,47.58951
Baden-Württemberg,Freiburg,6965,Wyhlen,RWY,6,Eisenbahnstrasse 1,79639,Grenzach-Wyhlen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.69316,47.54879
Baden-Württemberg,Freiburg,6988,Zell (Wiesental),RZ,6,Bahnhofstr. 17,79669,Zell im Wiesental,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVL,nein,ja,7.84894,47.70559
Baden-Württemberg,Freiburg,6,Achern,RAH,4,Eisenbahnstr. 40,77855,Achern,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.06591,48.63314
Baden-Württemberg,Freiburg,21,Aha,RA,6,Vorderaha 3,79859,Schluchsee,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,8.13447,47.833
Baden-Württemberg,Freiburg,7960,Aldingen,TALD,6,Bahnhofstr. 3,78554,Aldingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,,nein,ja,8.71278,48.09571
Baden-Württemberg,Freiburg,115,Altglashütten-Falkau,RAT,6,Falkauerstr. 18,79868,Feldberg-Altglashütten,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,8.11539,47.85861
Baden-Württemberg,Freiburg,168,Appenweier,RAP,4,Bahnhofstr.1,77767,Appenweier,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,7.97931,48.53997
Baden-Württemberg,Freiburg,218,Auggen,RAUG,5,Bahnhofstr.12,79424,Auggen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.58861,47.78941
Baden-Württemberg,Freiburg,243,Bachheim,RBH,7,Hanfgärtenstr.6,79843,Löffingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,8.39949,47.86191
Baden-Württemberg,Freiburg,280,Bad Griesbach,RBGR,6,Döttelbach 1,77740,Bad Griesbach,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.23108,48.4489
Baden-Württemberg,Freiburg,297,Bad Krozingen,RBKR,4,Bahnhofstr.2,79189,Bad Krozingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.69807,47.91989
Baden-Württemberg,Freiburg,318,Bad Peterstal,RBPL,6,Bahnhofstr.3,77740,Bad Peterstal,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.20035,48.42827
Baden-Württemberg,Freiburg,8032,Balgheim,TBLH,7,Primstr.4,78582,Balgheim,Nahverkehrsgesellschaft Baden-Württemberg mbH,TUT,nein,ja,8.76039,48.06616
Baden-Württemberg,Freiburg,426,Batzenhäusle,RBZE,6,Emmendinger Str.27,79184,Waldkirch,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.94026,48.08905
Baden-Württemberg,Freiburg,612,Biberach (Baden),RBI,5,Eisenbahnstr. 16,77781,Biberach ,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.05265,48.30483
Baden-Württemberg,Freiburg,700,Bleibach,RBLB,6,Bahnhofstr.1  ,79261,Gutach,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,8.00525,48.12404
Baden-Württemberg,Freiburg,845,Breisach,RBRS,5,Bahnhofstr. 4,79206,Breisach,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.58875,48.02682
Baden-Württemberg,Freiburg,6839,Brigachtal Kirchdorf,RMBK,7,St.-Martin-Str.9,78086,Brigachtal,Nahverkehrsgesellschaft Baden-Württemberg mbH,VHB,nein,ja,8.46941,48.01439
Baden-Württemberg,Freiburg,6863,Brigachtal Klengen,RKLN,7,Bahnhofstr. 7,78086,Brigachtal,Nahverkehrsgesellschaft Baden-Württemberg mbH,VHB,nein,ja,8.46571,48.00826
Baden-Württemberg,Freiburg,939,Buchholz (Baden),RBU,6,Eisenbahnstr. 6,79183,Waldkirch,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.91641,48.08334
Baden-Württemberg,Freiburg,959,Buggingen,RBGG,6,Grissheimerstr.1,79426,Buggingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.62793,47.8554
Baden-Württemberg,Freiburg,8060,Deißlingen Mitte,TDLM,7,Kirchbergstr.9,78652,Deißlingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VVR,nein,ja,8.60739,48.11282
Baden-Württemberg,Freiburg,1165,Denzlingen,RDZ,4,Bahnhofstr. 3,79211,Denzlingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.88223,48.0685
Baden-Württemberg,Freiburg,1247,Döggingen,RDGN,6,Am Bahnhof 7,78199,Bräunlingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,0,nein,ja,8.44519,47.89414
Baden-Württemberg,Freiburg,1264,Donaueschingen,RDO,4,Bahnhofstr. 1,78166,Donaueschingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,0,ja,ja,8.49976,47.94795
Baden-Württemberg,Freiburg,7081,Donaueschingen Allmendshofen,RDOA,7,Riedstr.7,78166,Donaueschingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VHB,nein,ja,8.50276,47.94036
Baden-Württemberg,Freiburg,6919,Donaueschingen Aufen,RDOF,7,Buchbergweg 7,78166,Donaueschingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VHB,nein,ja,8.4741,47.96306
Baden-Württemberg,Freiburg,6927,Donaueschingen Grüningen,RDOG,7,Dorfstr.4,78166,Donaueschingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VHB,nein,ja,8.47245,47.9833
Baden-Württemberg,Freiburg,7028,Donaueschingen Mitte/Siedlung,RDOM,6,Hagelrainstr.12,78166,Donaueschingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VHB,nein,ja,8.48955,47.95117
Baden-Württemberg,Freiburg,1447,Ebringen,REBR,6,Ebringerstr.1,79227,Schallstadt,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.76687,47.9603
Baden-Württemberg,Freiburg,1576,Elzach,RELZ,6,Bahnhofstr.1,79215,Elzach,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,8.0725,48.17124
Baden-Württemberg,Freiburg,1584,Emmendingen,REMM,4,Bahnhofstr. 7,79312,Emmendingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.84817,48.11933
Baden-Württemberg,Freiburg,1772,Feldberg-Bärental,RFB,6,Bahnhofstr. 4,79868,Feldberg-Bärental,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,8.09633,47.87011
Baden-Württemberg,Freiburg,1893,Freiburg (Breisgau) Hbf,RF,2,Bismarckallee 5-7,79098,Freiburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,ja,ja,7.84171,47.99754
Baden-Württemberg,Freiburg,7992,Freiburg Messe/Universität,RFMU,6,Elefantenweg 6,79110,Freiburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.83354,48.0118
Baden-Württemberg,Freiburg,1895,Freiburg West,RFW,6,Wirthstr.12,79110,Freiburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.8109,48.02715
Baden-Württemberg,Freiburg,1896,Freiburg-Herdern,RFHE,5,Rennweg 20,79106,Freiburg im Breisgau,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.85263,48.00762
Baden-Württemberg,Freiburg,1894,Freiburg-Klinikum,RFK,6,hugstetter Str. 50,79106,Freiburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.84029,48.00457
Baden-Württemberg,Freiburg,1897,Freiburg-Littenweiler,RFLT,6,Höllentalstr. 18,79117,Freiburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.89944,47.98017
Baden-Württemberg,Freiburg,1898,Freiburg-St Georgen,RFSG,6,Im Glaser 18,79111,Freiburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.80336,47.97692
Baden-Württemberg,Freiburg,1899,Freiburg-Wiehre,RFWI,5,Türkenlouisstr.20 ,79102,Freiburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.85379,47.9824
Baden-Württemberg,Freiburg,1900,Freiburg-Zähringen,RFZ,6,Höheweg 1,79104,Freiburg,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.8642,48.02416
Baden-Württemberg,Freiburg,1962,Friesenheim (Baden),RFH,6,Am Bahnhof 1,77948,Friesenheim ,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,7.86299,48.38162
Baden-Württemberg,Freiburg,2044,Geisingen,RGSN,6,Bahnhofstr. 1,78187,Geisingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,0,nein,ja,8.65276,47.92161
Baden-Württemberg,Freiburg,2062,Gengenbach,RGB,4,Bahnhofstr. 3,77723,Gengenbach,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.01038,48.40473
Baden-Württemberg,Freiburg,2214,Gottenheim,RGH,5,Bahnhofstr. 8,79288,Gottenheim,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.72766,48.05148
Baden-Württemberg,Freiburg,2412,Gundelfingen,RGDN,5,Rosenstr. 18,79194,Gundelfingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.87359,48.04392
Baden-Württemberg,Freiburg,2433,Gutach (Breisgau),RGTA,6,Golfstr. 5,79261,Gutach ,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.98762,48.11673
Baden-Württemberg,Freiburg,7113,Gutach Freilichtmuseum,RGTF,6,Mattweg,77793,Gutach (Schwarzwaldbahn),Nahverkehrsgesellschaft Baden-Württemberg mbH,,nein,nein,8.19579,48.23668
Baden-Württemberg,Freiburg,2577,Haslach,RHS,5,Schwarzwaldstr.7,77716,Haslach,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.08801,48.27981
Baden-Württemberg,Freiburg,2601,Hausach,RHA,4,Eisenbahnstr. 5,77756,Hausach,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,ja,ja,8.18154,48.28519
Baden-Württemberg,Freiburg,2669,Heitersheim,RHE,5,Eisenbahnstr. 49,79423,Heitersheim,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.64657,47.88021
Baden-Württemberg,Freiburg,2699,Herbolzheim (Breisgau),RHZ,5,Stockfeldstr. 1,79336,Herbolzheim ,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.76378,48.22518
Baden-Württemberg,Freiburg,2774,Himmelreich,RHIM,5,Himmelreichstr. 1,79199,Kirchzarten - Himmelreich,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.99088,47.95845
Baden-Württemberg,Freiburg,2782,Hinterzarten,RHIZ,5,Bahnhofsweg 1,79856,Hinterzarten,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,8.10627,47.90595
Baden-Württemberg,Freiburg,2913,Hornberg,RHBG,5,Am Bahnhof 6,78132,Hornberg,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,ja,ja,8.23276,48.21214
Baden-Württemberg,Freiburg,2934,Hubacker,RHAR,7,Im Hubacker 4,77794,Lautenbach,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.13528,48.50772
Baden-Württemberg,Freiburg,8059,Hüfingen Mitte,RHFM,6,Bahnhofstr. 1,78183,Hüfingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VHB,nein,ja,8.49055,47.92876
Baden-Württemberg,Freiburg,2942,Hugstetten,RHU,6,Am Bahnhof 1,79232,March,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.78463,48.04837
Baden-Württemberg,Freiburg,2960,Ibach,RIB,7,Moosstraße 1,77728,Oppenau,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.16199,48.45439
Baden-Württemberg,Freiburg,2969,Ihringen,RIR,6,Bahnhofstr.21,79241,Ihringen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.64884,48.04058
Baden-Württemberg,Freiburg,2982,Immendingen,RIM,4,Bahnhofplatz 1,78194,Immendingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VHB,ja,ja,8.72829,47.93649
Baden-Württemberg,Freiburg,8033,Immendingen Mitte,RIMM,7,Eisenbahnweg 1,78194,Immendingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,TUT,nein,ja,8.73577,47.93719
Baden-Württemberg,Freiburg,8034,Immendingen Zimmern,RIMZ,7,Dorfstr. 20,78194,Immendingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VHB,nein,ja,8.71004,47.93269
Baden-Württemberg,Freiburg,3148,Kehl,RKL,4,Bahnhofsplatz 1,77694,Kehl,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,ja,ja,7.80662,48.57625
Baden-Württemberg,Freiburg,3160,Kenzingen,RKN,5,Eisenbahnstr. 51,79341,Kenzingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.7644,48.19436
Baden-Württemberg,Freiburg,3206,Kirchzarten,RKZ,5,Bahnhofstr. 25,79199,Kirchzarten,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.9592,47.96788
Baden-Württemberg,Freiburg,3316,Kollmarsreute,RKLR,6,Hauptstr.35,79312,Emmendingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.88003,48.10149
Baden-Württemberg,Freiburg,3317,Kollnau,RKNA,6,Hammerwerkstr. 3,79183,Kollnau Waldkirch,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.9735,48.10188
Baden-Württemberg,Freiburg,3342,Köndringen,RKOE,6,Bahnhofstr. 27,79331,Teningen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,7.80325,48.13735
Baden-Württemberg,Freiburg,3374,Kork,RKOR,6,Gerbereistr.1,77694,Kehl,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,7.87158,48.56738
Baden-Württemberg,Freiburg,3494,Lahr (Schwarzw),RLSW,4,Bahnhofplatz 1,77933,Lahr ,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,7.83589,48.34078
Baden-Württemberg,Freiburg,3600,Lautenbach (Baden),RLBA,7,Bahnhofstr.1,77794,Lautenbach ,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.11731,48.51896
Baden-Württemberg,Freiburg,3613,Legelshurst,RLT,6,Bahnhofstr.6,77741,Willstätt,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,7.91261,48.56631
Baden-Württemberg,Freiburg,3756,Löcherberg,RLOE,7,Bahnhofstr.1,77728,Oppenau,Nahverkehrsgesellschaft Baden-Württemberg mbH,TGO,nein,ja,8.16173,48.47202
Baden-Württemberg,Freiburg,3762,Löffingen,RLGN,6,Bahnhofstr. 1,79843,Löffingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,RVF,nein,ja,8.34211,47.88354
Baden-Württemberg,Freiburg,7148,Marbach Ost Villingen-Schwenningen,RMBO,7,Ostbahnhofstr.4,78052,Villingen-Schwenningen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VSB,nein,ja,8.4741,48.0326
Baden-Württemberg,Freiburg,7147,Marbach West Villingen-Schwenningen,RMBW,7,Steinwiesenstr.7,78052,Villingen-Schwenningen,Nahverkehrsgesellschaft Baden-Württemberg mbH,VSB,nein,ja,8.47015,48.03139
Baden-Württemberg,Freiburg,8035,Möhringen Bahnhof,TMHB,7,Bischofszeller Strasse 5,78532,Tuttlingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,TUT,nein,ja,8.76597,47.9591
Baden-Württemberg,Freiburg,8036,Möhringen Rathaus,TMHR,7,Hermann-Leiber-Str.4,78532,Tuttlingen,Nahverkehrsgesellschaft Baden-Württemberg mbH,TUT,nein,ja,8.7647,47.95745
